archivo,fruto,madurez,estado,motivo,en_revision,conf_palta,n_defectos,conf_defecto_min,ratio_defecto,frac_dudosa
T20_d08_106_a_4.jpg,T20_106,4,revisar,area de defecto dudosa (100%),True,0.982,3,0.239,0.4106,1.0
T20_d08_107_a_4.jpg,T20_107,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_107_b_4.jpg,T20_107,4,auto,,True,0.979,1,0.621,0.0385,0.0
T20_d08_112_a_4.jpg,T20_112,4,revisar,area de defecto dudosa (100%),True,0.976,2,0.187,0.2193,1.0
T20_d08_112_b_4.jpg,T20_112,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.223,0.1177,1.0
T20_d08_114_a_4.jpg,T20_114,4,auto,,False,0.977,1,0.774,0.0587,0.0
T20_d08_114_b_4.jpg,T20_114,4,auto,,False,0.982,0,,0.0,0.0
T20_d08_115_a_4.jpg,T20_115,4,auto,,False,0.979,1,0.598,0.0956,0.0
T20_d08_115_b_4.jpg,T20_115,4,auto,,False,0.978,0,,0.0,0.0
T20_d08_116_a_4.jpg,T20_116,4,auto,,False,0.979,1,0.796,0.2999,0.0
T20_d08_116_b_4.jpg,T20_116,4,revisar,area de defecto dudosa (100%),True,0.976,1,0.335,0.0895,1.0
T20_d08_132_a_4.jpg,T20_132,4,revisar,area de defecto dudosa (100%),True,0.98,3,0.175,0.2941,1.0
T20_d08_132_b_4.jpg,T20_132,4,revisar,area de defecto dudosa (52%),True,0.982,2,0.177,0.0395,0.522
T20_d08_137_a_4.jpg,T20_137,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.223,0.15,1.0
T20_d08_137_b_4.jpg,T20_137,4,revisar,area de defecto dudosa (100%),True,0.978,3,0.238,0.2416,1.0
T20_d08_143_a_4.jpg,T20_143,4,revisar,area de defecto dudosa (100%),True,0.972,1,0.432,0.037,1.0
T20_d08_143_b_4.jpg,T20_143,4,auto,,False,0.977,2,0.595,0.2708,0.0
T20_d08_146_a_4.jpg,T20_146,4,revisar,area de defecto dudosa (100%),True,0.976,3,0.286,0.2592,1.0
T20_d08_146_b_4.jpg,T20_146,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.313,0.0715,1.0
T20_d08_150_b_4.jpg,T20_150,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.159,0.3343,1.0
T20_d08_155_a_4.jpg,T20_155,4,revisar,area de defecto dudosa (100%),True,0.977,1,0.469,0.1886,1.0
T20_d08_155_b_4.jpg,T20_155,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.157,0.5603,1.0
T20_d08_170_a_4.jpg,T20_170,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_170_b_4.jpg,T20_170,4,revisar,area de defecto dudosa (100%),True,0.98,6,0.166,0.4359,1.0
T20_d08_174_a_5.jpg,T20_174,5,revisar,area de defecto dudosa (100%),True,0.982,2,0.281,0.0791,1.0
T20_d08_174_b_5.jpg,T20_174,5,revisar,area de defecto dudosa (100%),True,0.979,2,0.19,0.1335,1.0
T20_d08_178_a_4.jpg,T20_178,4,revisar,area de defecto dudosa (100%),True,0.972,2,0.337,0.3078,1.0
T20_d08_178_b_4.jpg,T20_178,4,auto,,False,0.981,0,,0.0,0.0
T20_d08_183_a_4.jpg,T20_183,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_183_b_4.jpg,T20_183,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_185_a_4.jpg,T20_185,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.228,0.0459,1.0
T20_d08_185_b_4.jpg,T20_185,4,revisar,area de defecto dudosa (100%),True,0.976,3,0.215,0.0363,0.999
T20_d08_187_b_4.jpg,T20_187,4,revisar,area de defecto dudosa (100%),True,0.974,1,0.485,0.087,1.0
T20_d08_188_a_4.jpg,T20_188,4,auto,,False,0.969,1,0.554,0.1282,0.0
T20_d08_188_b_4.jpg,T20_188,4,auto,,False,0.973,0,,0.0,0.0
T20_d08_192_a_4.jpg,T20_192,4,auto,,False,0.976,0,,0.0,0.0
T20_d08_192_b_4.jpg,T20_192,4,auto,,False,0.977,0,,0.0,0.0
T20_d08_212_a_4.jpg,T20_212,4,auto,,False,0.982,0,,0.0,0.0
T20_d08_212_b_4.jpg,T20_212,4,revisar,area de defecto dudosa (97%),True,0.975,2,0.413,0.1846,0.969
T20_d08_214_b_4.jpg,T20_214,4,revisar,area de defecto dudosa (100%),True,0.981,1,0.216,0.1325,1.0
T20_d08_222_a_4.jpg,T20_222,4,revisar,area de defecto dudosa (100%),True,0.977,4,0.16,0.3518,0.999
T20_d08_222_b_4.jpg,T20_222,4,revisar,area de defecto dudosa (100%),True,0.977,4,0.196,0.2861,1.0
T20_d08_225_a_4.jpg,T20_225,4,revisar,area de defecto dudosa (100%),True,0.971,1,0.397,0.0667,1.0
T20_d08_225_b_4.jpg,T20_225,4,auto,,False,0.976,0,,0.0,0.0
T20_d08_226_a_4.jpg,T20_226,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_226_b_4.jpg,T20_226,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_232_a_4.jpg,T20_232,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.241,0.0337,1.0
T20_d08_232_b_4.jpg,T20_232,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.174,0.1248,1.0
T20_d08_244_a_4.jpg,T20_244,4,revisar,area de defecto dudosa (100%),True,0.976,1,0.407,0.0181,1.0
T20_d08_244_b_4.jpg,T20_244,4,auto,,False,0.98,1,0.536,0.0286,0.0
T20_d08_255_a_4.jpg,T20_255,4,auto,,False,0.981,0,,0.0,0.0
T20_d08_255_b_4.jpg,T20_255,4,auto,,False,0.981,0,,0.0,0.0
T20_d08_256_a_4.jpg,T20_256,4,auto,,False,0.977,0,,0.0,0.0
T20_d08_256_b_4.jpg,T20_256,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_258_a_4.jpg,T20_258,4,auto,,False,0.975,0,,0.0,0.0
T20_d08_258_b_4.jpg,T20_258,4,auto,,False,0.977,3,0.165,0.1343,0.145
T20_d08_259_a_4.jpg,T20_259,4,revisar,area de defecto dudosa (100%),True,0.974,3,0.196,0.564,1.0
T20_d08_259_b_4.jpg,T20_259,4,revisar,area de defecto dudosa (100%),True,0.979,4,0.167,0.3741,1.0
T20_d08_260_b_4.jpg,T20_260,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_263_a_4.jpg,T20_263,4,revisar,area de defecto dudosa (100%),True,0.981,1,0.381,0.0481,1.0
T20_d08_263_b_4.jpg,T20_263,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.194,0.0297,1.0
T20_d08_265_a_4.jpg,T20_265,4,revisar,area de defecto dudosa (100%),True,0.976,1,0.244,0.4117,1.0
T20_d08_265_b_4.jpg,T20_265,4,auto,,False,0.975,0,,0.0,0.0
T20_d08_267_a_4.jpg,T20_267,4,revisar,area de defecto dudosa (100%),True,0.977,3,0.152,0.1253,1.0
T20_d08_267_b_4.jpg,T20_267,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.164,0.1758,1.0
T20_d08_268_a_4.jpg,T20_268,4,auto,,False,0.981,0,,0.0,0.0
T20_d08_272_a_4.jpg,T20_272,4,auto,,True,0.979,0,,0.0,0.0
T20_d08_272_b_4.jpg,T20_272,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_277_a_4.jpg,T20_277,4,revisar,area de defecto dudosa (100%),True,0.981,1,0.38,0.2349,1.0
T20_d08_287_a_4.jpg,T20_287,4,revisar,area de defecto dudosa (100%),True,0.978,4,0.205,0.1668,1.0
T20_d08_287_b_4.jpg,T20_287,4,auto,,False,0.977,1,0.703,0.0989,0.0
T20_d08_288_a_4.jpg,T20_288,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_288_b_4.jpg,T20_288,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_293_a_4.jpg,T20_293,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.251,0.0511,1.0
T20_d08_293_b_4.jpg,T20_293,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_311_a_4.jpg,T20_311,4,revisar,area de defecto dudosa (100%),True,0.976,1,0.2,0.0955,1.0
T20_d08_311_b_4.jpg,T20_311,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_316_a_4.jpg,T20_316,4,auto,,False,0.982,1,0.713,0.0609,0.0
T20_d08_316_b_4.jpg,T20_316,4,auto,,False,0.977,1,0.636,0.0922,0.0
T20_d08_322_a_3.jpg,T20_322,3,auto,,False,0.98,1,0.638,0.0983,0.0
T20_d08_322_b_3.jpg,T20_322,3,revisar,area de defecto dudosa (100%),True,0.98,3,0.179,0.3831,1.0
T20_d08_324_a_4.jpg,T20_324,4,auto,,False,0.978,1,0.534,0.1613,0.0
T20_d08_324_b_4.jpg,T20_324,4,auto,,True,0.981,0,,0.0,0.0
T20_d08_332_a_4.jpg,T20_332,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.282,0.0253,1.0
T20_d08_332_b_4.jpg,T20_332,4,auto,,False,0.983,1,0.713,0.1268,0.0
T20_d08_346_b_4.jpg,T20_346,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.195,0.1049,1.0
T20_d08_347_a_4.jpg,T20_347,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.347,0.273,1.0
T20_d08_347_b_4.jpg,T20_347,4,auto,,False,0.978,1,0.594,0.0931,0.0
T20_d08_352_a_4.jpg,T20_352,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_352_b_4.jpg,T20_352,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.215,0.0189,1.0
T20_d08_354_a_5.jpg,T20_354,5,auto,,False,0.982,0,,0.0,0.0
T20_d08_361_a_4.jpg,T20_361,4,revisar,area de defecto dudosa (100%),True,0.982,2,0.197,0.118,1.0
T20_d08_361_b_4.jpg,T20_361,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.165,0.1682,1.0
T20_d08_369_a_4.jpg,T20_369,4,revisar,area de defecto dudosa (100%),True,0.98,3,0.17,0.0803,1.0
T20_d08_378_a_4.jpg,T20_378,4,revisar,area de defecto dudosa (100%),True,0.977,1,0.455,0.0436,1.0
T20_d08_378_b_4.jpg,T20_378,4,revisar,area de defecto dudosa (100%),True,0.978,3,0.199,0.116,1.0
T20_d08_384_a_4.jpg,T20_384,4,auto,,False,0.978,0,,0.0,0.0
T20_d08_384_b_4.jpg,T20_384,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.187,0.0689,1.0
T20_d08_386_a_4.jpg,T20_386,4,auto,,False,0.983,1,0.595,0.0814,0.0
T20_d08_388_a_4.jpg,T20_388,4,revisar,area de defecto dudosa (100%),True,0.982,2,0.242,0.0345,1.0
T20_d08_388_b_4.jpg,T20_388,4,revisar,area de defecto dudosa (100%),True,0.979,3,0.195,0.5533,1.0
T20_d08_389_a_4.jpg,T20_389,4,auto,,False,0.978,1,0.781,0.1598,0.0
T20_d08_389_b_4.jpg,T20_389,4,auto,,False,0.979,0,,0.0,0.0
T20_d08_390_a_4.jpg,T20_390,4,auto,,False,0.98,2,0.253,0.0576,0.322
T20_d08_391_a_4.jpg,T20_391,4,auto,,False,0.977,1,0.814,0.1184,0.0
T20_d08_391_b_4.jpg,T20_391,4,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.979,5,0.189,0.8875,1.0
T20_d08_394_a_4.jpg,T20_394,4,auto,,False,0.981,1,0.701,0.0588,0.0
T20_d08_394_b_4.jpg,T20_394,4,auto,,False,0.981,0,,0.0,0.0
T20_d08_409_a_4.jpg,T20_409,4,auto,,False,0.978,1,0.551,0.1125,0.0
T20_d08_409_b_4.jpg,T20_409,4,auto,,False,0.977,0,,0.0,0.0
T20_d08_412_a_4.jpg,T20_412,4,auto,,False,0.972,1,0.768,0.1579,0.0
T20_d08_412_b_4.jpg,T20_412,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.334,0.0196,1.0
T20_d08_421_a_4.jpg,T20_421,4,revisar,area de defecto dudosa (100%),True,0.977,3,0.163,0.138,1.0
T20_d08_421_b_4.jpg,T20_421,4,revisar,area de defecto dudosa (96%),True,0.977,3,0.216,0.082,0.958
T20_d08_423_a_4.jpg,T20_423,4,auto,,False,0.983,0,,0.0,0.0
T20_d08_423_b_4.jpg,T20_423,4,revisar,area de defecto dudosa (92%),True,0.976,4,0.235,0.0795,0.922
T20_d08_426_a_4.jpg,T20_426,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.162,0.0687,1.0
T20_d08_426_b_4.jpg,T20_426,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.303,0.0408,1.0
T20_d08_431_a_5.jpg,T20_431,5,auto,,False,0.98,1,0.767,0.1367,0.0
T20_d08_431_b_5.jpg,T20_431,5,revisar,area de defecto dudosa (100%),True,0.979,3,0.177,0.5372,1.0
T20_d08_435_a_4.jpg,T20_435,4,auto,,False,0.98,0,,0.0,0.0
T20_d08_435_b_4.jpg,T20_435,4,auto,,False,0.977,2,0.27,0.1314,0.379
T20_d08_438_b_4.jpg,T20_438,4,auto,,False,0.978,0,,0.0,0.0
T20_d08_439_a_4.jpg,T20_439,4,auto,,False,0.977,1,0.71,0.2311,0.0
T20_d08_439_b_4.jpg,T20_439,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.24,0.2914,1.0
T20_d08_440_a_4.jpg,T20_440,4,auto,,False,0.978,1,0.704,0.0539,0.0
T20_d08_440_b_4.jpg,T20_440,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.16,0.3845,1.0
T20_d08_443_a_4.jpg,T20_443,4,auto,,False,0.976,0,,0.0,0.0
T20_d08_443_b_4.jpg,T20_443,4,revisar,area de defecto dudosa (100%),True,0.974,3,0.163,0.0849,1.0
T20_d08_455_a_4.jpg,T20_455,4,revisar,area de defecto dudosa (99%),True,0.977,2,0.415,0.1251,0.992
T20_d08_455_b_4.jpg,T20_455,4,auto,,False,0.981,1,0.749,0.0521,0.0
T20_d08_461_a_4.jpg,T20_461,4,revisar,area de defecto dudosa (87%),True,0.981,2,0.182,0.254,0.866
T20_d08_461_b_4.jpg,T20_461,4,revisar,area de defecto dudosa (100%),True,0.979,6,0.161,0.3928,1.0
T20_d08_463_a_4.jpg,T20_463,4,auto,,False,0.976,0,,0.0,0.0
T20_d08_463_b_4.jpg,T20_463,4,revisar,area de defecto dudosa (100%),True,0.983,3,0.247,0.2764,1.0
T20_d08_464_a_4.jpg,T20_464,4,auto,,False,0.977,0,,0.0,0.0
T20_d08_469_a_4.jpg,T20_469,4,revisar,area de defecto dudosa (100%),True,0.976,2,0.237,0.2087,1.0
T20_d08_469_b_4.jpg,T20_469,4,revisar,area de defecto dudosa (100%),True,0.983,3,0.153,0.0746,1.0
T20_d08_477_a_4.jpg,T20_477,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.394,0.044,1.0
T20_d08_477_b_4.jpg,T20_477,4,auto,,False,0.982,2,0.218,0.1121,0.169
T20_d09_001_a_5.jpg,T20_001,5,revisar,area de defecto dudosa (100%),True,0.973,1,0.375,0.0259,1.0
T20_d09_001_b_5.jpg,T20_001,5,revisar,area de defecto dudosa (100%),True,0.979,1,0.181,0.0336,1.0
T20_d09_004_a_5.jpg,T20_004,5,revisar,area de defecto dudosa (100%),True,0.981,1,0.286,0.0511,1.0
T20_d09_005_a_5.jpg,T20_005,5,auto,,False,0.975,1,0.569,0.1167,0.0
T20_d09_005_b_5.jpg,T20_005,5,auto,,True,0.977,1,0.528,0.0174,0.0
T20_d09_008_a_4.jpg,T20_008,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.349,0.0109,1.0
T20_d09_008_b_4.jpg,T20_008,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.162,0.3098,1.0
T20_d09_023_a_4.jpg,T20_023,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_023_b_4.jpg,T20_023,4,auto,,False,0.976,1,0.802,0.0584,0.0
T20_d09_025_a_4.jpg,T20_025,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.171,0.26,1.0
T20_d09_025_b_4.jpg,T20_025,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_031_a_4.jpg,T20_031,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.33,0.2511,1.0
T20_d09_031_b_4.jpg,T20_031,4,revisar,area de defecto dudosa (100%),True,0.983,6,0.157,0.4534,1.0
T20_d09_032_a_4.jpg,T20_032,4,revisar,area de defecto dudosa (100%),True,0.982,1,0.355,0.031,1.0
T20_d09_032_b_4.jpg,T20_032,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.28,0.0643,1.0
T20_d09_036_a_4.jpg,T20_036,4,revisar,area de defecto dudosa (100%),True,0.974,5,0.224,0.4952,1.0
T20_d09_036_b_4.jpg,T20_036,4,auto,,False,0.98,0,,0.0,0.0
T20_d09_042_a_4.jpg,T20_042,4,revisar,area de defecto dudosa (99%),True,0.978,2,0.166,0.034,0.986
T20_d09_050_a_5.jpg,T20_050,5,revisar,area de defecto dudosa (100%),True,0.98,2,0.202,0.0494,1.0
T20_d09_050_b_5.jpg,T20_050,5,auto,,False,0.976,0,,0.0,0.0
T20_d09_060_a_4.jpg,T20_060,4,auto,,False,0.978,2,0.508,0.0515,0.0
T20_d09_060_b_4.jpg,T20_060,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_071_a_4.jpg,T20_071,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.159,0.0327,1.0
T20_d09_071_b_4.jpg,T20_071,4,revisar,area de defecto dudosa (100%),True,0.977,2,0.301,0.0285,1.0
T20_d09_076_a_5.jpg,T20_076,5,auto,,False,0.978,1,0.756,0.0524,0.0
T20_d09_076_b_5.jpg,T20_076,5,revisar,area de defecto dudosa (100%),True,0.983,4,0.191,0.1129,1.0
T20_d09_084_a_5.jpg,T20_084,5,revisar,area de defecto dudosa (90%),True,0.98,2,0.263,0.5051,0.903
T20_d09_090_b_5.jpg,T20_090,5,revisar,area de defecto dudosa (100%),True,0.976,3,0.2,0.0737,1.0
T20_d09_095_a_4.jpg,T20_095,4,revisar,area de defecto dudosa (100%),True,0.977,3,0.213,0.1848,1.0
T20_d09_095_b_4.jpg,T20_095,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.313,0.0972,1.0
T20_d09_101_a_4.jpg,T20_101,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_101_b_4.jpg,T20_101,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_103_a_4.jpg,T20_103,4,auto,,False,0.977,1,0.502,0.0411,0.0
T20_d09_103_b_4.jpg,T20_103,4,revisar,area de defecto dudosa (100%),True,0.979,4,0.176,0.7396,1.0
T20_d09_106_a_5.jpg,T20_106,5,revisar,area de defecto dudosa (100%),True,0.982,5,0.172,0.4169,1.0
T20_d09_106_b_5.jpg,T20_106,5,auto,,False,0.981,0,,0.0,0.0
T20_d09_107_a_4.jpg,T20_107,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_112_a_4.jpg,T20_112,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.263,0.3187,1.0
T20_d09_112_b_4.jpg,T20_112,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_114_a_4.jpg,T20_114,4,auto,,False,0.98,1,0.778,0.067,0.0
T20_d09_114_b_4.jpg,T20_114,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_115_a_4.jpg,T20_115,4,auto,,False,0.978,1,0.566,0.0897,0.0
T20_d09_115_b_4.jpg,T20_115,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_116_a_4.jpg,T20_116,4,auto,,False,0.974,1,0.747,0.3413,0.0
T20_d09_116_b_4.jpg,T20_116,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.304,0.0777,1.0
T20_d09_132_a_4.jpg,T20_132,4,revisar,area de defecto dudosa (100%),True,0.981,3,0.193,0.6058,1.0
T20_d09_132_b_4.jpg,T20_132,4,revisar,area de defecto dudosa (57%),True,0.977,2,0.212,0.0429,0.572
T20_d09_137_a_4.jpg,T20_137,4,revisar,area de defecto dudosa (100%),True,0.98,3,0.159,0.2433,1.0
T20_d09_137_b_4.jpg,T20_137,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.195,0.1831,1.0
T20_d09_143_a_4.jpg,T20_143,4,revisar,area de defecto dudosa (100%),True,0.977,1,0.33,0.0386,1.0
T20_d09_143_b_4.jpg,T20_143,4,revisar,area de defecto dudosa (60%),True,0.977,2,0.167,0.2819,0.601
T20_d09_146_a_5.jpg,T20_146,5,revisar,area de defecto dudosa (100%),True,0.98,2,0.373,0.1134,1.0
T20_d09_150_a_5.jpg,T20_150,5,auto,,False,0.978,0,,0.0,0.0
T20_d09_150_b_5.jpg,T20_150,5,revisar,area de defecto dudosa (100%),True,0.978,2,0.207,0.1625,1.0
T20_d09_155_a_4.jpg,T20_155,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.436,0.2062,1.0
T20_d09_170_a_4.jpg,T20_170,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_170_b_4.jpg,T20_170,4,revisar,area de defecto dudosa (100%),True,0.981,3,0.18,0.3325,1.0
T20_d09_174_a_5.jpg,T20_174,5,revisar,area de defecto dudosa (100%),True,0.981,2,0.218,0.1413,1.0
T20_d09_174_b_5.jpg,T20_174,5,revisar,area de defecto dudosa (100%),True,0.978,1,0.204,0.1294,1.0
T20_d09_178_a_4.jpg,T20_178,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.2,0.3098,1.0
T20_d09_178_b_4.jpg,T20_178,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_183_a_4.jpg,T20_183,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_183_b_4.jpg,T20_183,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_185_a_4.jpg,T20_185,4,revisar,area de defecto dudosa (100%),True,0.978,4,0.158,0.4733,1.0
T20_d09_185_b_4.jpg,T20_185,4,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.974,1,0.241,0.5193,1.0
T20_d09_187_a_4.jpg,T20_187,4,auto,,False,0.98,0,,0.0,0.0
T20_d09_187_b_4.jpg,T20_187,4,revisar,area de defecto dudosa (100%),True,0.972,2,0.215,0.0851,1.0
T20_d09_188_a_4.jpg,T20_188,4,auto,,False,0.972,1,0.567,0.117,0.0
T20_d09_188_b_4.jpg,T20_188,4,auto,,False,0.974,0,,0.0,0.0
T20_d09_192_a_4.jpg,T20_192,4,auto,,False,0.977,0,,0.0,0.0
T20_d09_192_b_4.jpg,T20_192,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_212_a_4.jpg,T20_212,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_212_b_4.jpg,T20_212,4,auto,,False,0.976,2,0.553,0.1887,0.0
T20_d09_214_a_4.jpg,T20_214,4,auto,,False,0.979,0,,0.0,0.0
T20_d09_214_b_4.jpg,T20_214,4,revisar,area de defecto dudosa (100%),True,0.982,1,0.223,0.1266,1.0
T20_d09_222_a_4.jpg,T20_222,4,revisar,area de defecto dudosa (87%),True,0.977,4,0.197,0.2598,0.872
T20_d09_222_b_4.jpg,T20_222,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.258,0.2002,1.0
T20_d09_225_a_4.jpg,T20_225,4,revisar,area de defecto dudosa (100%),True,0.973,2,0.254,0.0731,1.0
T20_d09_225_b_4.jpg,T20_225,4,auto,,False,0.974,0,,0.0,0.0
T20_d09_226_a_4.jpg,T20_226,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_226_b_4.jpg,T20_226,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_232_a_4.jpg,T20_232,4,revisar,area de defecto dudosa (100%),True,0.981,3,0.155,0.4039,1.0
T20_d09_232_b_4.jpg,T20_232,4,revisar,area de defecto dudosa (100%),True,0.978,1,0.289,0.0985,1.0
T20_d09_244_a_4.jpg,T20_244,4,revisar,area de defecto dudosa (100%),True,0.975,2,0.316,0.0418,1.0
T20_d09_244_b_4.jpg,T20_244,4,auto,,False,0.977,1,0.515,0.0341,0.0
T20_d09_255_a_4.jpg,T20_255,4,auto,,False,0.982,0,,0.0,0.0
T20_d09_255_b_4.jpg,T20_255,4,auto,,False,0.983,0,,0.0,0.0
T20_d09_256_b_4.jpg,T20_256,4,auto,,False,0.976,0,,0.0,0.0
T20_d09_258_a_4.jpg,T20_258,4,auto,,False,0.974,0,,0.0,0.0
T20_d09_258_b_4.jpg,T20_258,4,revisar,area de defecto dudosa (74%),True,0.977,4,0.151,0.1816,0.739
T20_d09_259_a_4.jpg,T20_259,4,revisar,area de defecto dudosa (100%),True,0.972,3,0.162,0.5244,1.0
T20_d09_259_b_4.jpg,T20_259,4,revisar,area de defecto dudosa (100%),True,0.975,5,0.159,0.3479,1.0
T20_d09_260_a_4.jpg,T20_260,4,auto,,False,0.981,0,,0.0,0.0
T20_d09_260_b_4.jpg,T20_260,4,auto,,False,0.98,0,,0.0,0.0
T20_d09_263_a_4.jpg,T20_263,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.347,0.0311,1.0
T20_d09_263_b_4.jpg,T20_263,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_265_a_4.jpg,T20_265,4,revisar,area de defecto dudosa (100%),True,0.978,2,0.151,0.5623,1.0
T20_d09_265_b_4.jpg,T20_265,4,auto,,False,0.979,0,,0.0,0.0
T20_d09_267_a_4.jpg,T20_267,4,revisar,area de defecto dudosa (100%),True,0.975,3,0.162,0.1337,1.0
T20_d09_267_b_4.jpg,T20_267,4,revisar,area de defecto dudosa (100%),True,0.981,2,0.17,0.0471,1.0
T20_d09_268_a_4.jpg,T20_268,4,auto,,False,0.98,0,,0.0,0.0
T20_d09_268_b_4.jpg,T20_268,4,auto,,False,0.978,1,0.709,0.0826,0.0
T20_d09_272_b_4.jpg,T20_272,4,auto,,False,0.978,0,,0.0,0.0
T20_d09_277_a_4.jpg,T20_277,4,revisar,area de defecto dudosa (87%),True,0.978,2,0.486,0.2836,0.869
T20_d09_277_b_4.jpg,T20_277,4,revisar,defecto rectangular; area de defecto dudosa (100%),True,0.981,5,0.185,0.5559,1.0
T20_d09_287_a_4.jpg,T20_287,4,revisar,area de defecto dudosa (100%),True,0.978,3,0.155,0.0918,1.0
T20_d09_287_b_4.jpg,T20_287,4,auto,,False,0.98,1,0.71,0.0829,0.0
T20_d09_288_b_4.jpg,T20_288,4,auto,,False,0.98,0,,0.0,0.0
T20_d09_293_a_4.jpg,T20_293,4,auto,,False,0.978,1,0.568,0.0593,0.0
T20_d09_293_b_4.jpg,T20_293,4,auto,,False,0.979,0,,0.0,0.0
T20_d09_311_a_4.jpg,T20_311,4,revisar,area de defecto dudosa (100%),True,0.98,2,0.156,0.1583,1.0
T20_d09_311_b_4.jpg,T20_311,4,revisar,area de defecto dudosa (100%),True,0.974,1,0.168,0.0706,1.0
T20_d09_316_a_4.jpg,T20_316,4,auto,,False,0.979,1,0.67,0.0621,0.0
T20_d09_316_b_4.jpg,T20_316,4,auto,,False,0.982,1,0.634,0.0923,0.0
T20_d09_322_a_4.jpg,T20_322,4,auto,,False,0.976,1,0.533,0.1885,0.0
T20_d09_322_b_4.jpg,T20_322,4,revisar,area de defecto dudosa (80%),True,0.977,2,0.198,0.111,0.8
T20_d09_324_a_4.jpg,T20_324,4,revisar,area de defecto dudosa (100%),True,0.979,2,0.4,0.1708,1.0
T20_d09_324_b_4.jpg,T20_324,4,revisar,area de defecto dudosa (100%),True,0.979,1,0.151,0.0264,1.0
T20_d09_332_a_4.jpg,T20_332,4,revisar,area de defecto dudosa (100%),True,0.98,1,0.404,0.0223,1.0
T20_d09_346_a_5.jpg,T20_346,5,revisar,area de defecto dudosa (100%),True,0.978,4,0.192,0.396,1.0
